Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,48,2014-11-24,2014-11-30,22,22,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,49,2014-12-01,2014-12-07,27,27,0,0,0,0,0,0,0,0,6,6,6,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,50,2014-12-08,2014-12-14,18,18,0,0,0,0,0,0,0,0,5,5,5,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,51,2014-12-15,2014-12-21,22,22,0,1,1,0,0,2,0,0,1,1,3,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2014,52,2014-12-22,2014-12-28,18,18,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,1,2014-12-29,2015-01-04,14,14,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,2,2015-01-05,2015-01-11,8,8,0,0,1,0,0,1,0,0,1,1,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,3,2015-01-12,2015-01-18,19,19,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,4,2015-01-19,2015-01-25,23,23,0,0,0,0,0,0,0,0,7,7,7,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,5,2015-01-26,2015-02-01,28,28,0,0,1,0,0,1,0,0,3,3,4,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,6,2015-02-02,2015-02-08,6,6,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,7,2015-02-09,2015-02-15,22,22,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,8,2015-02-16,2015-02-22,17,17,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,9,2015-02-23,2015-03-01,22,22,0,0,1,0,0,1,0,0,3,3,4,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,10,2015-03-02,2015-03-08,29,29,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,11,2015-03-09,2015-03-15,37,37,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,12,2015-03-16,2015-03-22,39,39,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,13,2015-03-23,2015-03-29,33,33,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,14,2015-03-30,2015-04-05,30,30,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,15,2015-04-06,2015-04-12,18,18,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,16,2015-04-13,2015-04-19,21,21,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,17,2015-04-20,2015-04-26,19,19,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,18,2015-04-27,2015-05-03,16,16,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,19,2015-05-04,2015-05-10,14,14,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,20,2015-05-11,2015-05-17,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,21,2015-05-18,2015-05-24,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,22,2015-05-25,2015-05-31,10,10,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,23,2015-06-01,2015-06-07,7,0,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,24,2015-06-08,2015-06-14,10,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,25,2015-06-15,2015-06-21,16,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,26,2015-06-22,2015-06-28,8,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,27,2015-06-29,2015-07-05,8,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,28,2015-07-06,2015-07-12,5,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,29,2015-07-13,2015-07-19,12,0,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,30,2015-07-20,2015-07-26,8,0,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,31,2015-07-27,2015-08-02,10,0,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,32,2015-08-03,2015-08-09,22,0,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,33,2015-08-10,2015-08-16,13,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,34,2015-08-17,2015-08-23,21,0,0,0,1,0,0,1,0,0,3,3,4,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,35,2015-08-24,2015-08-30,22,0,0,0,0,0,0,0,0,0,3,3,3,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,36,2015-08-31,2015-09-06,38,0,0,0,0,0,0,0,0,0,5,5,5,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,37,2015-09-07,2015-09-13,20,0,0,0,0,0,0,0,0,0,2,2,2,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,38,2015-09-14,2015-09-20,28,0,0,0,1,0,0,1,0,0,6,6,7,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,39,2015-09-21,2015-09-27,30,0,0,0,1,0,0,1,0,0,2,2,3,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,40,2015-09-28,2015-10-04,32,0,0,0,0,0,0,0,0,0,2,2,2,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,41,2015-10-05,2015-10-11,28,0,0,0,0,0,0,0,0,0,9,9,9,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,42,2015-10-12,2015-10-18,25,0,0,0,0,0,0,0,0,0,2,2,2,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,43,2015-10-19,2015-10-25,12,0,0,0,0,0,0,0,0,0,2,2,2,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,44,2015-10-26,2015-11-01,16,0,0,0,0,0,0,0,0,0,4,4,4,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,45,2015-11-02,2015-11-08,15,0,0,0,0,0,0,0,0,0,5,5,5,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,46,2015-11-09,2015-11-15,28,0,0,0,0,0,0,0,0,0,11,11,11,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,47,2015-11-16,2015-11-22,29,0,0,0,0,0,0,0,0,0,3,3,3,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,48,2015-11-23,2015-11-29,29,0,0,0,0,0,0,0,0,0,10,10,10,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,49,2015-11-30,2015-12-06,39,0,0,0,0,0,0,0,0,0,15,15,15,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,50,2015-12-07,2015-12-13,49,49,0,0,0,0,0,0,0,0,13,13,13,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,51,2015-12-14,2015-12-20,34,34,0,0,0,0,0,0,0,0,14,14,14,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,52,2015-12-21,2015-12-27,39,,0,0,0,0,0,0,0,0,10,10,10,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2015,53,2015-12-28,2016-01-03,22,,0,1,1,0,0,2,0,0,5,5,7,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,1,2016-01-04,2016-01-10,33,33,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,2,2016-01-11,2016-01-17,20,20,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,3,2016-01-18,2016-01-24,23,23,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,4,2016-01-25,2016-01-31,15,15,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,5,2016-02-01,2016-02-07,27,27,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,6,2016-02-08,2016-02-14,11,11,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,7,2016-02-15,2016-02-21,17,17,0,1,0,0,0,1,0,0,1,1,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,8,2016-02-22,2016-02-28,21,21,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,9,2016-02-29,2016-03-06,23,23,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,10,2016-03-07,2016-03-13,22,22,0,3,0,0,0,3,0,0,1,1,4,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,11,2016-03-14,2016-03-20,37,37,0,11,0,0,0,11,0,0,0,0,11,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,12,2016-03-21,2016-03-27,41,41,0,6,0,0,0,6,0,0,0,0,6,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,13,2016-03-28,2016-04-03,30,30,0,10,1,0,0,11,0,0,0,0,11,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,14,2016-04-04,2016-04-10,53,53,0,20,1,0,0,21,0,0,0,0,21,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,15,2016-04-11,2016-04-17,36,36,0,8,2,0,0,10,0,0,0,0,10,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,16,2016-04-18,2016-04-24,30,30,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,17,2016-04-25,2016-05-01,15,15,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,18,2016-05-02,2016-05-08,21,21,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,19,2016-05-09,2016-05-15,34,34,0,5,0,0,0,5,0,0,0,0,5,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,20,2016-05-16,2016-05-22,32,32,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,21,2016-05-23,2016-05-29,18,18,0,1,1,0,0,2,0,0,0,0,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,22,2016-05-30,2016-06-05,14,14,0,0,1,0,0,1,0,0,1,1,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,23,2016-06-06,2016-06-12,32,32,0,4,1,0,1,6,0,0,0,0,6,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,24,2016-06-13,2016-06-19,29,29,0,4,0,0,0,4,0,0,0,0,4,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,25,2016-06-20,2016-06-26,30,30,0,1,4,0,0,5,0,0,0,0,5,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,26,2016-06-27,2016-07-03,33,33,0,5,6,0,0,11,0,0,0,0,11,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,27,2016-07-04,2016-07-10,47,47,0,1,21,0,1,23,0,0,0,0,23,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,28,2016-07-11,2016-07-17,66,66,0,3,31,0,0,34,0,0,0,0,34,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,29,2016-07-18,2016-07-24,99,99,0,4,34,0,0,38,,,0,0,38,,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,30,2016-07-25,2016-07-31,99,99,0,3,32,0,0,35,,,0,0,35,,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,31,2016-08-01,2016-08-07,64,64,0,2,19,0,0,21,,,0,0,21,,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,32,2016-08-08,2016-08-14,50,50,0,1,18,0,0,19,,,0,0,19,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,33,2016-08-15,2016-08-21,40,40,0,0,4,0,0,4,,,0,0,4,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,34,2016-08-22,2016-08-28,50,50,0,0,7,0,0,7,,,0,0,7,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,35,2016-08-29,2016-09-04,26,26,0,0,1,0,0,1,,,0,0,1,,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,36,2016-09-05,2016-09-11,34,34,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,37,2016-09-12,2016-09-18,23,23,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,38,2016-09-19,2016-09-25,25,25,0,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,39,2016-09-26,2016-10-02,17,17,,0,0,0,0,0,0,0,0,0,0,17,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,40,2016-10-03,2016-10-09,17,17,,0,0,0,0,0,0,0,0,0,0,17,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,41,2016-10-10,2016-10-16,6,6,,0,0,0,0,0,0,0,0,0,0,6,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,42,2016-10-17,2016-10-23,42,12,,0,0,0,0,0,0,0,0,0,0,12,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,43,2016-10-24,2016-10-30,13,13,,0,0,0,0,0,0,0,0,0,0,13,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,44,2016-10-31,2016-11-06,15,15,,0,0,0,0,0,0,0,0,0,0,,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,45,2016-11-07,2016-11-13,13,13,,0,1,0,0,1,0,0,0,0,1,12,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,46,2016-11-14,2016-11-20,12,12,,0,0,0,0,0,0,0,0,0,0,12,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,47,2016-11-21,2016-11-27,2,2,,0,0,0,0,0,0,0,0,0,0,2,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,48,2016-11-28,2016-12-04,10,10,,0,0,0,0,0,0,0,0,0,0,10,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,49,2016-12-05,2016-12-11,6,6,,0,0,0,0,0,0,0,0,0,0,6,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,50,2016-12-12,2016-12-18,9,9,,0,0,0,0,0,0,0,0,0,0,9,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,51,2016-12-19,2016-12-25,7,7,,0,0,0,0,0,0,0,0,0,0,7,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2016,52,2016-12-26,2017-01-01,,,,,,,,,,,,,,,No Report
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,1,2017-01-02,2017-01-08,8,8,,0,0,0,0,0,,0,0,0,0,8,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,2,2017-01-09,2017-01-15,9,9,,0,0,0,0,0,0,0,0,0,0,9,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,3,2017-01-16,2017-01-22,2,2,,0,0,0,0,0,0,0,0,0,0,2,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,4,2017-01-23,2017-01-29,6,6,,0,1,0,0,1,0,0,0,0,1,5,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,5,2017-01-30,2017-02-05,5,5,,0,0,0,0,0,0,0,0,0,0,5,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,6,2017-02-06,2017-02-12,4,4,,0,0,0,0,0,0,0,0,0,0,4,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,7,2017-02-13,2017-02-19,13,13,,0,1,0,0,1,1,0,0,1,2,11,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,8,2017-02-20,2017-02-26,9,9,,0,0,0,0,0,0,0,0,0,0,9,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,9,2017-02-27,2017-03-05,13,13,,0,0,0,0,0,0,0,0,0,0,13,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,10,2017-03-06,2017-03-12,10,10,,0,0,0,0,0,0,0,0,0,0,10,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,11,2017-03-13,2017-03-19,9,9,,0,0,0,0,0,0,0,0,0,0,9,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,12,2017-03-20,2017-03-26,6,6,,0,0,0,0,0,0,0,0,0,0,6,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,13,2017-03-27,2017-04-02,14,14,,0,0,0,0,0,0,0,0,0,0,14,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,14,2017-04-03,2017-04-09,6,6,,0,0,0,0,0,0,0,0,0,0,6,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,15,2017-04-10,2017-04-16,2,2,,0,0,0,0,0,0,0,0,0,0,2,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,16,2017-04-17,2017-04-23,5,5,,0,0,0,0,0,0,0,0,0,0,5,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,17,2017-04-24,2017-04-30,10,10,,0,0,0,0,0,0,0,0,0,0,10,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,18,2017-05-01,2017-05-07,7,7,,0,0,0,0,0,0,0,0,0,0,7,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,19,2017-05-08,2017-05-14,13,13,,0,0,0,0,0,0,0,0,0,0,13,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,20,2017-05-15,2017-05-21,10,10,,0,0,0,0,0,0,0,0,0,0,10,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,21,2017-05-22,2017-05-28,9,9,,0,0,0,0,0,0,0,0,0,0,9,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,22,2017-05-29,2017-06-04,7,7,,0,0,0,0,0,0,0,0,0,0,7,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,23,2017-06-05,2017-06-11,10,10,,0,0,0,0,0,0,0,0,0,0,10,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,24,2017-06-12,2017-06-18,14,14,,0,0,0,0,0,0,0,0,0,0,14,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,25,2017-06-19,2017-06-25,5,5,,0,0,0,0,0,0,0,0,0,0,5,No Activity
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,26,2017-06-26,2017-07-02,16,16,,0,0,0,0,0,0,0,0,0,0,16,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,27,2017-07-03,2017-07-09,17,17,,0,0,0,0,0,0,0,0,0,0,17,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,28,2017-07-10,2017-07-16,19,19,,0,0,0,0,0,1,0,0,1,1,18,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,29,2017-07-17,2017-07-23,14,14,,0,0,0,0,0,0,1,0,1,1,13,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,30,2017-07-24,2017-07-30,13,13,,0,1,0,0,1,0,0,0,0,1,12,Sporadic
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,31,2017-07-31,2017-08-06,28,28,,1,0,0,0,1,2,0,0,2,3,25,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,32,2017-08-07,2017-08-13,33,33,,0,3,0,0,3,3,1,0,4,7,26,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,33,2017-08-14,2017-08-20,33,33,,0,5,0,0,5,0,1,0,1,6,27,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,34,2017-08-21,2017-08-27,31,31,,0,3,0,0,3,3,0,0,3,6,25,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,35,2017-08-28,2017-09-03,27,27,,0,2,0,0,2,1,0,0,1,3,24,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,36,2017-09-04,2017-09-10,36,36,,0,9,0,0,9,1,0,0,1,10,26,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,37,2017-09-11,2017-09-17,35,35,,0,11,0,0,11,0,2,0,2,13,22,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,38,2017-09-18,2017-09-24,101,101,,0,20,0,0,20,2,2,,4,24,77,Widespread Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,39,2017-09-25,2017-10-01,60,60,,0,19,0,0,19,3,0,0,3,22,38,Widespread Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,40,2017-10-02,2017-10-08,75,75,,0,18,0,0,18,6,6,0,12,30,45,Widespread Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,41,2017-10-09,2017-10-15,55,55,,0,9,0,0,9,1,2,0,3,12,43,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,42,2017-10-16,2017-10-22,49,49,,0,10,0,0,10,1,2,0,3,13,,Regional Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,43,2017-10-23,2017-10-29,50,50,,0,2,0,0,2,2,1,0,3,5,45,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,44,2017-10-30,2017-11-05,34,34,,0,1,0,0,1,1,1,0,2,3,31,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,45,2017-11-06,2017-11-12,22,22,,0,0,0,0,0,0,3,0,3,3,19,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,46,2017-11-13,2017-11-19,46,46,,0,1,0,0,1,0,5,0,5,6,40,Local Outbreak
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2017,47,2017-11-20,2017-11-26,29,29,,0,4,0,0,4,1,2,0,3,7,22,Local Outbreak
